SMILES,pCHEMBL,Molecular Weight,logP 
CN1CCN(C(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)CC1.O=C(O)C(F)(F)F,5.89,621.58,1.22
Nc1nc(OCCc2c[nH]c3ccc(Br)cc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.3,505.33,0.89
Nc1nc(/N=N/NC(=O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.0,414.38,-0.55
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,4.78,270.24,2.58
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCC[C@H]3C)cnc21,8.11,460.54,3.61
Cn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,6.83,388.43,2.72
CC(=O)NCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,7.43,459.51,2.32
CCN(CC)C(=O)c1ccc2nc(NC(=O)c3cccc(C#N)c3)n(CCCOC)c2c1,8.51,433.51,3.68
Nc1nc2c(cnn2CCN2CCc3ncncc3C2)c2nc(-c3ccco3)nn12,8.21,402.42,1.16
Cc1cnc2c(c1)CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,8.7,415.46,2.08
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,9.08,393.45,2.14
COC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,8.13,354.37,2.53
CC(=O)Nc1cc(-c2ccncc2)nc(-n2nc(C)cc2C)n1,7.4,308.35,2.30
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.65,560.81,1.78
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.28,308.30,-1.84
Nc1nc2c(cnn2CCc2ccc(-c3cccnc3)cc2)c2nc(-c3ccco3)nn12,8.82,422.45,3.62
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,8.66,391.43,-0.48
CNC(=O)[C@H]1S[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.8,344.78,-0.86
COc1ccc(NC(=O)Nc2nc3nn(CC=C(C)C)cc3c3nc(-c4ccco4)nn23)cc1,5.99,458.48,4.35
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1,309.33,2.28
C=Cn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.75,416.40,3.49
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,5.86,404.39,2.92
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.42,374.36,2.92
COc1ccccc1NC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.75,404.39,2.92
CCOc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.6,349.39,2.45
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,5.82,315.35,2.91
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,6.07,315.35,2.91
O=C(Nc1ccccc1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,6.34,396.41,3.65
O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12,5.32,485.50,4.50
Nc1nc2ccccc2n2c(=O)c(-c3ccc(F)cc3)nn12,7.7,295.28,1.73
Nc1c(Oc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O,6.0,315.33,3.84
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)c(O)c2n(CCC)c1=O,7.0,555.43,4.46
CCN(CC)CCNC(=O)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,7.87,415.50,3.01
Cn1c(=O)c2c(cc(/C=C/c3cccc(N)n3)n2C)n(C)c1=O,6.05,311.35,0.72
Cn1c(=O)c2c(cc(/C=C/c3ccccc3)n2C)n(C)c1=O,6.77,295.34,1.75
Cn1c(=O)c2c(cc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,6.37,329.79,2.40
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(N(C)C)cc4)cc3)nc2n(CCCOC)c1=O,5.75,520.59,2.69
CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.02,450.89,4.83
CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,5.62,302.34,3.53
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,7.44,384.44,2.12
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,8.28,308.30,-1.84
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1,309.33,2.28
Cn1cc2c(nc(N)n3nc(-c4ccc(Cl)cc4)nc23)n1,5.7,299.73,1.91
CCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.6,283.30,1.73
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.47,304.39,2.36
COc1ccccc1CC(=O)Nc1nc(N)nc(-c2ccco2)c1[N+](=O)[O-],8.0,369.34,2.42
Cn1c(=O)c2[nH]c3cccnc3c2n(C)c1=O,6.05,230.23,0.11
CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2ccco2)C(C#N)=C(SCC(N)=O)N1,5.2,451.53,3.44
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccco4)ncnc32)[C@H](O)[C@@H]1O,5.81,417.38,-1.07
Cn1c2ccccc2n2c(=O)c(-c3ccco3)nnc12,5.58,266.26,1.84
Cn1cc2c(nc(NC(=O)Nc3ccco3)n3nc(-c4ccco4)nc23)n1,6.46,364.33,2.51
Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,7.12,391.35,1.55
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O,6.3,486.53,3.26
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc([N+](=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O,7.16,506.52,3.30
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5cccc[n+]5[O-])nc43)CC2)cc1,7.05,530.59,1.20
Nc1nc2c(ncn2CCN2CCN(c3ccc(Cl)cn3)CC2)c2nc(-c3ccco3)nn12,9.05,464.92,2.19
C[C@H](Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)c1ccccc1,7.26,359.39,3.44
COc1cccc2cc(C(=O)NCC(O)c3ccccc3)c(=N)oc12,6.3,338.36,2.38
CN(C)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,5.99,283.30,1.34
Cn1cc2c(nc(NC(C)(C)C(C)(C)C)n3nc(-c4ccco4)nc23)n1,5.49,353.43,3.51
CCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.21,402.42,3.79
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8,359.39,2.95
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc4ccccc34)nc(Cl)nc21,5.82,421.89,3.16
COc1ccc(OC)c(CNc2nc(Cl)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)c1,5.58,431.88,2.02
O=C(c1ccccc1)c1sc(NCCCc2ccccc2)nc1-c1ccco1,6.98,388.49,5.68
Cn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.0,453.26,3.68
CN1CCN(C(=O)c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,8.99,390.45,1.88
Cn1c(=O)c2nc[nH]c2n(C)c1=O,4.68,180.17,-1.04
CCCn1c(=O)c2nc(-c3ccc(OCc4nc(-c5ccccc5C(F)(F)F)no4)cc3)[nH]c2n(CCC)c1=O,5.5,554.53,5.02
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(F)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.29,446.87,1.26
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(Cl)ccc4OCc4ccccc4)nc(Cl)nc31)[C@H](O)[C@@H]2O,6.07,569.45,3.35
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85,432.44,3.80
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OC)cc3)nn12,5.8,322.37,3.02
COc1cc(-c2cc(-c3ccc(O)cc3)nc(N)c2C#N)ccc1O,6.82,333.35,3.29
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.4,544.74,1.06
Nc1nc2c(cnn2CCCc2ccc3c(c2)OC(C(=O)O)(C(=O)O)O3)c2nc(-c3ccco3)nn12,6.92,491.42,1.59
CCCCc1nc2[nH]cnc2c2nc(-c3ccco3)nn12,6.68,282.31,2.60
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OC)cc3)nn12,5.8,322.37,3.02
Cc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,9.0,444.50,1.84
COc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,10.0,459.51,2.15
Nc1nc2c(ncn2CCc2ccccc2)c2nc(-c3ccco3)nn12,8.39,345.37,2.56
COc1ccc(NC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,7.76,450.48,3.65
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)c(F)c3)CC2)c2nc(-c3ccco3)nn12,8.85,465.47,2.42
N#Cc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.68,454.50,2.01
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.39,389.42,2.96
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.2,304.39,2.36
Cn1c(=O)c2c(ncn2C)n(C)c1=O,5.61,194.19,-1.03
Nc1nc(-c2ccccc2)nc2cn(Cc3ccccc3)nc12,6.52,301.35,3.12
Nc1nc2c(ncn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,9.15,465.47,2.42
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccc5F)nc43)CC2)cc1,8.03,531.60,2.71
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O,6.64,410.45,2.76
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(C(F)(F)F)cc4)c3)[nH]c2n(CCC)c1=O,6.82,460.46,3.64
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.8,308.30,-1.84
COc1ccc(NC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,8.51,450.48,3.65
CCOc1cc(-c2ccccc2)nc2nc(Br)ccc12,5.54,329.20,4.46
CCCn1c(=O)c2c(nc3cc(C(C)(C)C)ccn32)n(Cc2ccccc2)c1=O,6.42,390.49,3.57
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CSCC)[C@@H](O)[C@H]3O)c2n1,6.3,391.50,1.32
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Br)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.89,507.78,1.88
COc1cccc(-c2n[nH]c(Cc3cccc(F)c3F)n2)c1,7.7,301.30,3.35
Cc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1,5.92,342.45,5.24
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.29,598.62,1.89
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,4.92,229.63,-1.08
NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,6.22,266.26,-2.01
Nc1nc2c(cnn2CCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.92,448.49,1.35
Nc1nc(-c2cnn(CCc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.23,437.46,0.13
CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,5.98,418.42,3.41
O=c1[nH]c2ccccc2c2cn(-c3ccccc3)nc12,5.07,261.28,2.87
c1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)cc1,5.42,342.45,5.32
CCCCc1nc2[nH]cnc2c2nc(C)nn12,7.34,230.28,1.65
COc1ccc(NC(=O)Nc2nc3nn(CCc4cc(Br)c(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,5.69,731.20,6.92
COc1cccc2c(C(=O)NCc3cccc(COC4CCCC4)n3)nc(N)nc12,9.3,407.47,3.00
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.47,304.39,2.36
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O,6.64,410.45,2.76
CCCn1c(=O)[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c1=O,5.76,368.37,1.87
Cc1csc(-c2coc3cccc(C)c3c2=O)n1,6.5,257.31,3.53
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cc(-c5ccccc5)on4)c3)nc2n(CCC)c1=O,6.38,459.51,3.27
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccccc4)nc(N=[N+]=[N-])nc31)[C@H](O)[C@@H]2O,5.96,449.48,1.45
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.4,517.71,1.31
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@H](O)[C@@H]1O,7.7,358.81,-0.40
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.18,495.34,4.94
COc1cccc(-c2n[nH]c(CCc3ccc(Cl)c(Cl)c3)n2)c1,6.0,348.23,4.57
Cc1nc2nc(-c3ccccc3)[nH]c(N[C@H](CO)CC(C)C)c-2c1C,5.57,338.46,4.01
Nc1nc(-c2ccco2)nc2sc(CN3CCCCCC3)cc12,7.56,328.44,3.91
C[C@H]1CN(Cc2cc3c(N)nc(-c4cccc(C#N)c4)nc3s2)C[C@@H](C)O1,6.82,379.49,3.42
CC(C)Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.96,409.45,0.66
COc1ccccc1Cc1cc2c(N)nc(-c3ccc(C(F)F)o3)nc2s1,7.88,387.41,5.07
Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)o1,8.43,339.39,4.57
CSc1c2c(nc(NC(=O)Cc3ccc(CC(C)C)cc3)n3nc(-c4ccco4)nc23)nn1C,7.3,475.58,4.37
CCCn1c(=O)c2[nH]c(-c3ccc(OC(C)(C)C(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.58,557.70,4.48
CCCn1c(=O)c2[nH]c(-c3ccc(OC(C)C(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.62,543.67,4.09
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,5.0,357.79,4.87
COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,6.26,446.47,4.14
O=C(Nc1cccc(Cl)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,8.02,439.26,5.49
C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.75,385.42,0.48
Cc1cc(C)nc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)n1,8.43,433.47,3.27
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.15,432.48,3.32
c1ccc(CNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1,5.27,350.43,5.19
Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)nc(-c3ccc(C)o3)n2)n1,9.3,504.57,4.60
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52,474.57,4.32
CCNCc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52,460.54,3.97
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52,474.57,4.32
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5Cl)CC4)nc32)[C@H](O)[C@@H]1O,7.74,546.03,0.05
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(CC(=O)O)cc5)CC4)nc32)[C@H](O)[C@@H]1O,6.99,569.62,-0.97
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCC(=O)OCC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.13,570.61,-0.57
OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,7.44,530.63,3.04
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.3,485.34,5.48
Nc1nc(NC(=O)c2cccnc2)c([N+](=O)[O-])c(-c2ccco2)n1,6.66,326.27,1.87
Nc1nc(C2CCCO2)nc2sc(Cc3ccccc3)cc12,6.17,311.41,3.72
CCCc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12,6.92,278.32,2.62
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(I)ccc4Cl)nc(Cl)nc31)[C@H](O)[C@@H]2O,6.32,589.22,2.38
CN(CCc1ccccc1)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.3,440.30,3.65
CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.91,361.40,0.02
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccccn3)nc12,6.72,308.35,1.61
Nc1nc(CN[C@H]2CCCN2Cc2ccnc(Cl)c2)nc2nc(-c3ccco3)nn12,8.4,425.88,2.12
Cc1ccc(C(=O)Nc2nc(Cl)c3cn(C(C)C)nc3n2)cc1,5.96,329.79,3.62
COc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,8.1,349.35,2.85
Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12,6.92,301.35,3.12
CC(C)[C@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,5.82,407.90,1.60
COc1cc(C(=O)NCc2ncccc2C)nc(N)n1,5.61,273.30,0.70
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(I)c2n1,8.51,455.26,3.29
CSc1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,8.11,375.46,3.41
Cn1nccc1-c1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,5.99,409.45,3.09
Nc1nc(NCCc2ccccc2)nc2sc(-c3ccco3)nc12,7.8,337.41,3.58
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.17,337.34,1.72
CCCCC(CC)CNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,4.47,357.41,3.71
CCOC(=O)c1cnc(NCC2CCCCC2)n2nc(-c3ccco3)nc12,6.92,369.43,3.55
CCN(CC)CCOc1cccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1,7.0,371.44,1.35
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(C(F)(F)F)cc5)CC4)cc3)[nH]c2c1=O,7.64,562.57,2.63
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,4.5,194.19,-0.18
CC(O)CNc1nc2ccccc2n2nc(-c3ccco3)nc12,7.32,309.33,2.33
Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3N)c2n1,8.1,306.33,2.30
CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(CCC)c1=O,6.93,478.52,4.87
O[C@@H]1CO[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@@H]1O,5.47,361.79,1.34
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,8.5,295.32,2.94
Nc1nc(-c2ccco2)c2nnn(Cc3cccc(C(F)(F)F)c3)c2n1,8.66,360.30,3.13
Nc1ncnc2c1nc(Br)n2Cc1ccccc1,5.21,304.15,2.22
COc1ccccc1Cn1c(=O)n(-c2cccc(OC(F)(F)F)c2)c2nc(NC3CC3)ncc21,6.69,471.44,4.11
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1,7.18,474.47,3.92
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1,8.11,277.33,2.80
CCN1CCC(Oc2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)c2)C1,8.52,420.52,3.38
CC(=O)Nc1cc(-c2cccc(OC3CCCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0,420.52,3.38
CC(=O)Nc1cc(-c2cccc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,8.4,406.49,2.99
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,9.22,355.37,3.05
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(OC)c1,8.7,447.50,4.05
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCC4CCCCC4)nc32)[C@H](O)[C@@H]1O,6.0,613.76,4.21
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.19,308.30,-1.84
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O,7.06,699.77,1.13
N#Cc1cccc(-c2nc(N)c3cc(CN4CC=CC4)sc3n2)c1,7.08,333.42,3.18
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.44,499.53,-0.16
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,5.41,377.88,2.53
Nc1ncnc2c1nc(Br)n2C1CCC1,6.18,268.12,1.90
Cn1c(=O)c2nc[nH]c2n(C)c1=O,5.1,180.17,-1.04
COc1ccc(Nc2nc(N)nc(CSc3nnc(N)s3)n2)cc1,4.85,362.44,1.93
Nc1nc(CSc2nnc(N)s2)nc(Nc2ccc(F)cc2)n1,4.89,350.41,2.06
Cc1ccc(-c2cc(C(=O)NCc3ccc[nH]3)nc(N)n2)o1,8.7,297.32,1.89
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccn5)nc43)CC2)cc1,7.9,514.59,1.97
CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,8.18,272.32,0.87
COCCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.22,517.59,2.55
COC(C)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.8,517.59,2.55
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,9.4,521.56,2.30
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.96,503.57,2.16
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(CCC)c1=O,6.54,392.46,2.62
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O,8.4,777.89,1.92
Cc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,6.08,260.30,3.48
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCCN(C(C)C)C(C)C)nc32)[C@H](O)[C@@H]1O,8.3,744.90,1.97
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.22,707.79,2.05
Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,7.44,330.78,1.79
CCn1c(=O)[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c1=O,5.42,336.36,1.34
CCNC(=O)[C@H]1O[C@@H](N2CNc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.1,501.54,-0.50
CC(=O)c1snc(Nc2cc(Cl)ccc2F)c1N,4.39,285.73,3.46
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.27,544.74,1.06
CC(=O)NCCn1cc(CCCCC(=O)NCCNC(=O)COc2ccc(CCCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)nn1,6.66,711.79,1.70
CC(C)(C)OC(=O)NCCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.54,530.59,4.22
CCCSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,8.68,329.39,2.36
Nc1ncnc2c1ncn2[C@@]12C[C@H]1[C@H](CO)[C@@H](O)[C@H]2O,4.0,277.28,-1.53
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)N(Cc4ccccc4)Cc4ccccc4)cc3)[nH]c2n(CCC)c1=O,6.19,565.67,4.98
